,ID,time,PARA1,PARA2,CH,RISE,COUN,ENER,DURATION,AMP,A-FRQ,RMS,PCNTS,I-FRQ,ABS-ENERGY,FRQ-C,P-FRQ,Cum Count,Cum Energy,NCC,NCE,Image Index,Size,FCDN Size
13643,1,8954.550166,9.0487,0.0439,2,13,1,0,14,43,71,0.0014,1,76,358.759,514,34,30805,13397678.8,1.536945567,1.659366106,,1.001,1.03
13644,1,8954.745909,9.0274,0.043,2,0,1,0,0,41,0,0.0014,1,1000,276.168,543,29,30806,13397954.97,1.53699546,1.659400311,,1.002,1.031
13646,1,8956.142625,8.9999,0.0423,2,24,6,0,49,45,122,0.0014,5,208,864.773,407,112,30813,13399071.8,1.537344709,1.659538636,,1.006,1.034
13647,1,8956.142625,8.9999,0.0423,1,5,3,0,35,51,86,0.0014,2,400,876.685,393,146,30816,13399948.48,1.537494387,1.659647217,,1.006,1.034
13651,1,8956.948907,9.0518,0.0434,2,0,2,0,24,45,83,0.0014,1,1000,516.48,471,141,30821,13401509.74,1.537743851,1.659840587,,1.008,1.036
13652,1,8956.948907,9.0518,0.0434,1,5,3,0,24,43,125,0.0014,2,400,464.002,527,141,30824,13401973.75,1.537893529,1.659898056,,1.008,1.036
13655,1,8958.316285,7.1596,0.0311,2,0,1,0,0,40,0,0.0014,1,1000,221.279,527,146,30827,13402824.53,1.538043207,1.66000343,,1.012,1.036
13656,1,8958.541225,8.9572,0.042,2,0,1,0,4,44,250,0.0014,1,1000,369.413,478,34,30828,13403193.94,1.5380931,1.660049183,,1.013,1.036
13657,1,8958.541228,8.9572,0.042,1,0,1,0,0,41,0,0.0014,1,1000,251.567,570,29,30829,13403445.51,1.538142993,1.660080341,,1.013,1.036
13658,1,8958.553181,9.0304,0.0438,2,0,1,0,0,41,0,0.0014,1,1000,291.987,570,29,30830,13403737.49,1.538192885,1.660116504,,1.013,1.036
13659,1,8958.916192,7.1688,0.031,2,0,1,0,0,40,0,0.0014,1,1000,268.414,481,29,30831,13404005.91,1.538242778,1.660149749,,1.014,1.043
13662,1,8959.94348,9.0152,0.0424,2,0,1,0,0,40,0,0.0014,1,1000,193.846,598,29,30834,13404987.99,1.538392456,1.660271384,,1.017,1.044
13663,1,8960.354879,9.0121,0.0442,2,5,2,0,18,48,111,0.0014,1,200,613.811,426,146,30836,13405601.81,1.538492242,1.660347409,,1.018,1.044
13664,1,8960.354879,9.0121,0.0442,1,0,2,0,24,42,83,0.0014,1,1000,415.489,490,34,30838,13406017.29,1.538592027,1.660398868,,1.018,1.044
13666,1,8961.73342,8.6062,0.0394,2,2,1,0,3,42,333,0.0014,1,500,223.213,590,29,30840,13406525.82,1.538691813,1.660461852,,1.022,1.051
13667,1,8962.130231,8.4353,0.0382,2,5,3,0,40,46,75,0.0014,1,200,788.791,439,146,30843,13407314.61,1.538841491,1.660559547,,1.023,1.053
13668,1,8962.130231,8.4353,0.0382,1,2,4,0,32,46,125,0.0014,1,500,653.87,439,141,30847,13407968.48,1.539041062,1.660640532,,1.023,1.053
13669,1,8962.330276,8.4384,0.0381,1,0,1,0,3,45,333,0.0014,1,1000,401.105,492,29,30848,13408369.59,1.539090954,1.660690212,,1.024,1.053
13671,1,8962.753323,9.0274,0.0439,2,0,1,0,1,43,1000,0.0014,1,1000,290.414,503,34,30850,13408975.12,1.53919074,1.660765209,,1.025,1.053
13672,1,8962.753324,9.0274,0.0439,1,0,1,0,3,44,333,0.0014,1,1000,412.462,487,34,30851,13409387.58,1.539240633,1.660816294,,1.025,1.053
13673,1,8963.142163,8.9663,0.0424,2,3,1,0,4,45,250,0.0014,1,333,345.658,509,112,30852,13409733.24,1.539290525,1.660859106,,1.026,1.055
13674,1,8963.142163,8.9663,0.0424,1,2,1,0,3,45,333,0.0014,1,500,360.861,502,24,30853,13410094.1,1.539340418,1.6609038,,1.026,1.055
13675,1,8963.342149,8.9785,0.0424,2,0,1,0,2,41,500,0.0014,1,1000,390.218,497,29,30854,13410484.32,1.539390311,1.660952131,,1.027,1.055
13680,1,8964.080133,2.6643,0.0099,2,0,1,0,3,41,333,0.0014,1,1000,212.759,591,87,30859,13411865.82,1.539639774,1.661123236,,1.029,1.058
13681,1,8964.080133,2.6643,0.0099,1,0,1,0,0,40,0,0.0014,1,1000,255.709,648,34,30860,13412121.53,1.539689667,1.661154907,,1.029,1.058
13682,1,8964.141204,8.9694,0.0424,2,3,2,0,6,50,333,0.0014,1,333,594.092,410,29,30862,13412715.62,1.539789453,1.661228488,,1.029,1.058
13685,1,8964.748254,9.0487,0.0439,2,0,1,0,0,40,0,0.0014,1,1000,381.375,597,29,30866,13414094.51,1.539989024,1.66139927,,1.031,1.06
13686,1,8964.749399,9.0426,0.0439,1,0,1,0,1,42,1000,0.0014,1,1000,527.906,526,63,30867,13414622.42,1.540038916,1.661464654,,1.031,1.06
13687,1,8965.147106,9.0182,0.0433,2,5,1,0,6,42,167,0.0014,1,200,404.678,484,34,30868,13415027.1,1.540088809,1.661514776,,1.032,1.062
13688,1,8965.147107,9.0182,0.0433,1,5,1,0,6,42,167,0.0014,1,200,466.21,502,34,30869,13415493.31,1.540138702,1.661572518,,1.032,1.062
13689,1,8965.358905,8.9053,0.0442,1,1,1,0,3,47,333,0.0014,1,1000,522.007,464,39,30870,13416015.31,1.540188595,1.66163717,,1.033,1.062
13690,1,8965.753915,9.0243,0.044,2,7,11,1,107,58,103,0.0014,2,285,4627,343,141,30881,13420642.31,1.540737415,1.662210246,,1.034,1.062
13691,1,8965.753916,9.0243,0.044,1,2,9,1,110,52,82,0.0014,1,500,1709,409,141,30890,13422351.31,1.541186449,1.662421914,,1.034,1.062
13692,1,8965.762651,8.6886,0.0438,1,0,1,0,0,40,0,0.0014,1,1000,282.181,658,63,30891,13422633.49,1.541236342,1.662456863,,1.034,1.062
13693,1,8966.141844,8.9633,0.0422,2,5,4,0,50,54,80,0.0014,2,400,1699,372,141,30895,13424332.49,1.541435913,1.662667292,,1.035,1.065
13694,1,8966.141844,8.9633,0.0422,1,5,4,0,47,51,85,0.0014,2,400,1179,401,161,30899,13425511.49,1.541635484,1.662813317,,1.035,1.065
13695,1,8966.754175,9.0213,0.0439,1,0,1,0,0,40,0,0.0014,1,1000,250.107,607,34,30900,13425761.6,1.541685376,1.662844295,,1.037,1.065
13696,1,8966.755978,9.003,0.0439,2,2,2,0,6,45,333,0.0014,1,500,481.486,467,29,30902,13426243.09,1.541785162,1.662903929,,1.037,1.065
13697,1,8966.755978,9.003,0.0439,1,0,2,0,6,44,333,0.0014,1,1000,513.956,448,34,30904,13426757.04,1.541884947,1.662967584,,1.037,1.065
13705,1,8969.147751,9.0213,0.0435,2,3,2,0,6,48,333,0.0014,1,333,586.493,428,141,30914,13430165.28,1.542383875,1.663389711,,1.044,1.069
13707,1,8969.495753,4.6327,0.0187,2,0,1,0,0,40,0,0.0014,1,1000,303.649,526,34,30916,13430679.17,1.54248366,1.663453359,,1.045,1.069
13710,1,8971.14147,8.9602,0.0421,1,0,1,0,0,40,0,0.0014,1,1000,386.398,588,39,30921,13432607.1,1.542733124,1.663692142,,1.05,1.08
13712,1,8971.523436,7.9012,0.035,1,0,1,0,0,41,0,0.0014,1,1000,237.764,601,63,30923,13433209.66,1.542832909,1.663766772,,1.051,1.08
13713,1,8971.532503,8.5757,0.0392,1,0,1,0,1,45,1000,0.0014,1,1000,293.656,536,156,30924,13433503.32,1.542882802,1.663803143,,1.051,1.08
13714,1,8971.729585,8.3621,0.0379,2,2,1,0,3,46,333,0.0014,1,500,440.02,509,29,30925,13433943.34,1.542932695,1.663857642,,1.052,1.08
13715,1,8971.76295,8.6673,0.044,2,3,1,0,4,46,250,0.0014,1,333,393.767,492,34,30926,13434337.1,1.542982587,1.663906411,,1.052,1.08
13716,1,8971.762951,8.6673,0.044,1,2,1,0,3,42,333,0.0014,1,500,393.497,559,34,30927,13434730.6,1.54303248,1.663955148,,1.052,1.08
13717,1,8972.138586,8.8717,0.0414,2,5,2,0,6,50,333,0.0014,2,400,794.69,418,141,30929,13435525.29,1.543132266,1.664053574,,1.053,1.083
13718,1,8972.138587,8.8717,0.0414,1,5,2,0,11,47,182,0.0014,2,400,653.562,445,161,30931,13436178.85,1.543232051,1.66413452,,1.053,1.083
13721,1,8972.528465,8.2949,0.0375,2,4,5,0,41,53,122,0.0014,1,250,1703,317,126,30939,13438896.23,1.543631193,1.664471081,,1.054,1.084
13722,1,8972.528466,8.2949,0.0375,1,3,2,0,11,52,182,0.0014,1,333,1169,347,126,30941,13440065.23,1.543730978,1.664615867,,1.054,1.084
13724,1,8973.16157,8.771,0.0443,2,2,1,0,3,45,333,0.0014,1,500,362.609,475,34,30943,13440700.51,1.543830764,1.664694549,,1.056,1.084
13728,1,8973.748094,9.0426,0.0435,1,0,1,0,0,40,0,0.0014,1,1000,232.691,600,29,30947,13442260.98,1.544030335,1.664887821,,1.058,1.087
13731,1,8974.228002,1.764,0.0127,1,19,4,0,61,45,66,0.0014,1,52,853.456,327,68,30953,13443862.43,1.544329691,1.665086168,,1.059,1.09
13734,1,8974.74566,9.0304,0.0431,2,0,1,0,0,41,0,0.0014,1,1000,195.09,588,34,30966,13447964.52,1.544978297,1.665594232,,1.061,1.09
13735,1,8974.751865,9.0213,0.0438,2,5,3,0,29,48,103,0.0014,2,400,1037,404,141,30969,13449001.52,1.545127975,1.665722669,,1.061,1.09
13736,1,8974.751866,9.0213,0.0438,1,5,2,0,25,45,80,0.0014,1,200,968.669,445,34,30971,13449970.19,1.54522776,1.665842643,,1.061,1.09
13738,1,8975.143085,8.9816,0.0426,2,0,1,0,1,42,1000,0.0014,1,1000,342.32,556,29,30973,13450682.31,1.545327546,1.665930843,,1.062,1.092
13739,1,8975.553391,9.0274,0.0439,2,3,1,0,4,45,250,0.0014,1,333,448.901,463,34,30974,13451131.21,1.545377439,1.665986441,,1.063,1.093
13740,1,8975.553391,9.0274,0.0439,1,3,1,0,3,45,333,0.0014,1,333,509.729,485,29,30975,13451640.94,1.545427331,1.666049574,,1.063,1.093
13743,1,8976.352163,9.0152,0.0443,2,0,3,0,33,48,91,0.0014,1,1000,880.435,465,141,30980,13453155.04,1.545676795,1.666237102,,1.066,1.095
13744,1,8976.352163,9.0152,0.0443,1,0,3,0,42,47,71,0.0014,1,1000,799.021,489,141,30983,13453954.06,1.545826473,1.666336064,,1.066,1.095
13745,1,8976.541192,8.9633,0.042,2,3,1,0,3,43,333,0.0014,1,333,271.531,520,34,30984,13454225.59,1.545876366,1.666369695,,1.066,1.097
13746,1,8976.541195,8.9633,0.042,1,0,1,0,0,42,0,0.0014,1,1000,224.671,577,34,30985,13454450.26,1.545926259,1.666397521,,1.066,1.097
13753,1,8977.752881,9.0274,0.0444,1,0,1,0,1,42,1000,0.0014,1,1000,418.259,571,29,31007,13461430.02,1.547023899,1.667261998,,1.07,1.101
13763,1,8979.949266,9.0304,0.0438,1,0,1,0,0,42,0,0.0014,1,1000,454.617,530,34,31038,13468913,1.548570573,1.6681888,,1.077,1.101
13764,1,8979.956183,9.003,0.0443,1,3,1,0,4,43,250,0.0014,1,333,482.091,491,63,31039,13469395.09,1.548620466,1.668248509,,1.077,1.108
13765,1,8979.956183,9.003,0.0443,2,0,1,0,3,43,333,0.0014,1,1000,341.766,506,112,31040,13469736.86,1.548670359,1.668290839,,1.077,1.108
13766,1,8980.139861,8.9175,0.0419,2,2,2,0,6,48,333,0.0014,1,500,459.43,443,107,31042,13470196.29,1.548770144,1.668347742,,1.077,1.108
13769,1,8980.347481,9.0396,0.0435,2,2,4,0,35,56,114,0.0014,1,500,1955,323,126,31048,13472816.03,1.549069501,1.668672209,,1.078,1.108
13770,1,8980.347482,9.0396,0.0435,1,0,3,0,32,46,94,0.0014,1,1000,732.331,375,34,31051,13473548.36,1.549219179,1.668762912,,1.078,1.108
13771,1,8980.349531,9.0243,0.0439,2,0,1,0,4,46,250,0.0014,1,1000,418.46,452,29,31052,13473966.82,1.549269071,1.66881474,,1.078,1.108
13772,1,8980.349531,9.0243,0.0439,1,0,1,0,4,43,250,0.0014,1,1000,510.638,470,29,31053,13474477.46,1.549318964,1.668877985,,1.078,1.108
13776,1,8980.955829,8.9877,0.044,2,0,1,0,1,43,1000,0.0014,1,1000,251.26,564,29,31057,13475645.11,1.549518535,1.669022604,,1.08,1.111
13777,1,8981.356306,9.006,0.0443,1,0,1,0,0,42,0,0.0014,1,1000,363.207,538,29,31058,13476008.32,1.549568428,1.669067589,,1.081,1.112
13780,1,8982.346866,9.0243,0.0434,2,2,2,0,5,46,400,0.0014,1,500,391.707,459,126,31062,13476994.79,1.549767999,1.669189768,,1.084,1.114
13781,1,8982.676991,2.3011,0.0089,1,0,1,0,0,40,0,0.0014,1,1000,227.712,581,34,31063,13477222.5,1.549817892,1.669217971,,1.085,1.116
13784,1,8983.543078,8.9999,0.0426,2,3,1,0,4,46,250,0.0012,1,333,395.257,482,141,31066,13478283.62,1.54996757,1.669349396,,1.088,1.119
13785,1,8983.543079,8.9999,0.0426,1,3,1,0,3,40,333,0.0014,1,333,208.964,576,63,31067,13478492.58,1.550017462,1.669375277,,1.088,1.119
13788,1,8984.550599,9.0396,0.0438,1,3,1,0,3,45,333,0.0014,1,333,380.724,497,29,31070,13479878.76,1.550167141,1.669546962,,1.091,1.121
13789,1,8985.150669,9.0396,0.0443,2,0,1,0,1,42,1000,0.0014,1,1000,239.979,547,29,31071,13480118.74,1.550217033,1.669576684,,1.093,1.123
13790,1,8985.150673,9.0396,0.0443,1,0,1,0,0,41,0,0.0014,1,1000,320.636,574,63,31072,13480439.38,1.550266926,1.669616397,,1.093,1.123
13791,1,8985.516456,7.2085,0.0314,2,0,1,0,0,40,0,0.0014,1,1000,440.931,478,29,31073,13480880.31,1.550316819,1.669671008,,1.094,1.123
13792,1,8985.545151,9.0121,0.0433,2,2,2,1,341,47,6,0.0014,1,500,712.528,489,141,31075,13481592.84,1.550416604,1.669759259,,1.094,1.123
13793,1,8985.545152,9.0121,0.0433,1,5,2,0,6,46,333,0.0014,2,400,571.607,499,141,31077,13482164.44,1.55051639,1.669830054,,1.094,1.123
13794,1,8986.151003,9.0213,0.044,1,0,1,0,1,43,1000,0.0014,1,1000,365.684,515,39,31078,13482530.13,1.550566282,1.669875346,,1.096,1.127
13795,1,8986.151003,9.0213,0.044,2,0,1,0,1,42,1000,0.0014,1,1000,333.929,523,146,31079,13482864.06,1.550616175,1.669916705,,1.096,1.127
13796,1,8986.741907,8.9602,0.0424,2,6,5,0,59,52,85,0.0014,2,333,1189,381,107,31084,13484053.06,1.550865639,1.670063968,,1.098,1.128
13797,1,8986.741907,8.9602,0.0424,1,6,5,0,35,54,143,0.0014,2,333,1325,367,107,31089,13485378.06,1.551115103,1.670228076,,1.098,1.128
13798,1,8986.745478,9.0243,0.0436,2,0,1,0,0,40,0,0.0014,1,1000,231.677,619,29,31090,13485609.73,1.551164995,1.670256769,,1.098,1.128
13800,1,8988.02447,1.9959,0.0143,1,0,2,0,27,42,74,0.0014,1,1000,431.702,433,68,31093,13486292.95,1.551314673,1.67034139,,1.102,1.133
13801,1,8988.157371,8.9785,0.0444,2,2,1,0,2,41,500,0.0014,1,500,209.131,603,141,31094,13486502.08,1.551364566,1.670367291,,1.102,1.134
13807,1,8990.351678,9.0213,0.0441,2,2,1,0,2,43,500,0.0014,1,500,479.243,515,141,31100,13488682.26,1.551663923,1.670637317,,1.109,1.14
13808,1,8990.351679,9.0213,0.0441,1,5,1,0,5,41,200,0.0014,1,200,377.633,535,29,31101,13489059.9,1.551713815,1.670684089,,1.109,1.14
13809,1,8990.949583,9.0457,0.0439,2,3,1,0,4,44,250,0.0014,1,333,324.936,509,141,31102,13489384.83,1.551763708,1.670724334,,1.111,1.14
13810,1,8990.949583,9.0457,0.0439,1,3,1,0,4,46,250,0.0014,1,333,348.937,499,161,31103,13489733.77,1.551813601,1.670767551,,1.111,1.14
13811,1,8990.956959,8.9816,0.0444,2,0,1,0,1,42,1000,0.0014,1,1000,376.878,516,34,31104,13490110.65,1.551863493,1.67081423,,1.111,1.14
13812,1,8991.226206,1.8708,0.0137,1,0,1,0,19,42,53,0.0014,1,1000,471.621,426,68,31105,13490582.27,1.551913386,1.670872642,,1.112,1.14
13813,1,8991.35622,9.0213,0.0445,2,2,3,0,41,47,73,0.0014,1,500,796.217,413,141,31108,13491378.49,1.552063064,1.670971258,,1.112,1.14
13814,1,8991.35622,9.0213,0.0445,1,5,2,0,10,52,200,0.0014,2,400,1038,432,141,31110,13492416.49,1.55216285,1.671099819,,1.112,1.14
13815,1,8991.555256,9.003,0.0442,1,2,2,0,5,47,400,0.0014,1,500,608.683,468,34,31112,13493025.17,1.552262635,1.671175207,,1.113,1.14
13816,1,8992.147821,9.0457,0.0438,1,3,1,0,3,41,333,0.0014,1,333,356.234,580,63,31113,13493381.4,1.552312528,1.671219328,,1.115,1.14
13817,1,8992.147823,9.0457,0.0438,2,0,1,0,1,41,1000,0.0014,1,1000,347.231,491,29,31114,13493728.63,1.552362421,1.671262334,,1.115,1.14
13818,1,8992.738478,8.8626,0.0416,1,0,1,0,0,40,0,0.0014,1,1000,283.372,573,34,31115,13494012.01,1.552412314,1.671297432,,1.117,1.14
13821,1,8993.161874,8.7222,0.0443,2,0,1,0,0,40,0,0.0014,1,1000,256.537,589,29,31119,13494751.44,1.552611884,1.671389014,,1.118,1.14
13822,1,8993.516524,7.2146,0.0316,2,0,1,0,0,40,0,0.0014,1,1000,292.072,507,29,31120,13495043.51,1.552661777,1.671425188,,1.119,1.14
13824,1,8993.759467,8.8839,0.0443,1,0,1,0,3,44,333,0.0014,1,1000,482.247,488,34,31122,13495754.55,1.552761563,1.671513254,,1.12,1.14
13825,1,8993.759469,8.8839,0.0443,2,4,1,0,4,42,250,0.0014,1,250,364.239,501,29,31123,13496118.79,1.552811455,1.671558366,,1.12,1.14
13826,1,8994.156036,8.9938,0.0444,2,5,4,0,59,48,68,0.0014,2,400,795.709,428,146,31127,13496914.5,1.553011026,1.671656919,,1.121,1.14
13827,1,8994.156036,8.9938,0.0444,1,7,4,0,33,45,121,0.0014,2,285,734.018,422,39,31131,13497648.52,1.553210597,1.671747831,,1.121,1.14
13828,1,8994.344452,9.0152,0.043,2,0,1,0,0,41,0,0.0014,1,1000,383.614,527,39,31132,13498032.13,1.55326049,1.671795343,,1.122,1.14
13829,1,8994.933369,8.6245,0.04,1,0,1,0,0,40,0,0.0014,1,1000,214.197,627,39,31133,13498246.33,1.553310383,1.671821872,,1.124,1.14
13834,1,8996.357133,8.9816,0.0443,2,2,1,0,3,41,333,0.0014,1,500,365.085,544,141,31138,13499870.24,1.553559846,1.672023001,,1.128,1.14
13835,1,8996.357136,8.9816,0.0443,1,0,1,0,3,42,333,0.0014,1,1000,402.149,577,39,31139,13500272.39,1.553609739,1.672072809,,1.128,1.14
13838,1,8996.545719,9.0396,0.0436,1,0,1,0,3,41,333,0.0014,1,1000,324.29,577,29,31145,13501068.58,1.553909095,1.672171421,,1.129,1.14
13839,1,8997.145946,9.0213,0.0438,1,0,1,0,0,40,0,0.0014,1,1000,209.7,646,87,31146,13501278.28,1.553958988,1.672197394,,1.131,1.14
13840,1,8997.756341,8.9908,0.0445,1,2,2,0,6,49,333,0.0014,1,500,674.014,389,29,31148,13501952.3,1.554058774,1.672280874,,1.133,1.14
13841,1,8997.756345,8.9908,0.0445,2,0,2,0,25,41,80,0.0014,1,1000,396.957,440,29,31150,13502349.25,1.554158559,1.672330038,,1.133,1.14
13842,1,8998.095866,4.6663,0.0192,2,0,1,0,0,40,0,0.0014,1,1000,317.753,572,34,31151,13502667.01,1.554208452,1.672369395,,1.134,1.14
13844,1,8998.349096,9.0304,0.0439,2,0,1,0,0,40,0,0.0014,1,1000,204.337,559,24,31153,13503204.89,1.554308237,1.672436014,,1.135,1.14
13845,1,8998.695916,4.6449,0.0194,2,0,1,0,0,40,0,0.0014,1,1000,304.526,547,29,31154,13503509.41,1.55435813,1.67247373,,1.136,1.14
13848,1,8999.622573,2.1546,0.0154,1,0,1,0,0,40,0,0.0014,1,1000,300.108,513,63,31161,13505882.05,1.554707379,1.672767593,,1.139,1.14
13849,1,8999.933472,8.6245,0.0399,2,0,1,0,4,41,250,0.0014,1,1000,245.771,527,122,31162,13506127.82,1.554757272,1.672798032,,1.14,1.14
13850,1,8999.933473,8.6245,0.0399,1,0,1,0,3,43,333,0.0014,1,1000,257.053,543,63,31163,13506384.87,1.554807165,1.672829869,,1.14,1.14
14662,1,9280.295272,1.2055,0.006,1,1,1,0,3,40,333,0.001,1,1000,940.05,472,14,32421,14143639.91,1.61757222,1.75175693,,1.141,1.174
14663,1,9280.318789,2.2919,0.0101,2,0,1,0,0,40,0,0.0012,1,1000,301.333,593,34,32422,14143941.24,1.617622112,1.751794252,,1.141,1.174
14664,1,9280.321306,2.4476,0.0109,2,0,1,0,0,41,0,0.0012,1,1000,460.025,456,39,32423,14144401.27,1.617672005,1.751851228,1104163835,1.141,1.174
14665,1,9280.327741,2.8779,0.0129,2,0,1,0,0,41,0,0.0012,1,1000,429.764,492,39,32424,14144831.03,1.617721898,1.751904456,,1.141,1.174
14666,1,9280.329906,3.0335,0.0134,2,17,1,0,17,40,59,0.0012,1,58,460.536,475,146,32425,14145291.57,1.617771791,1.751961496,,1.141,1.174
14667,1,9280.331301,3.119,0.014,1,17,11,2,580,48,19,0.001,4,235,2189,311,156,32436,14147480.57,1.618320611,1.752232614,,1.141,1.174
14668,1,9280.331839,3.1709,0.0143,2,16,4,0,91,47,44,0.0012,1,62,1234,324,161,32440,14148714.57,1.618520182,1.752385451,,1.141,1.174
14669,1,9280.338499,3.6195,0.0159,2,9,2,0,12,43,167,0.0012,1,111,423.586,455,151,32442,14149138.15,1.618619967,1.752437913,,1.141,1.174
14670,1,9280.341538,3.8301,0.0172,2,16,3,0,43,45,70,0.0012,2,125,696.739,363,161,32445,14149834.89,1.618769645,1.752524208,,1.141,1.174
14671,1,9280.35352,4.5961,0.0212,2,14,3,0,30,46,100,0.0012,2,142,725.105,368,151,32448,14150560,1.618919323,1.752614016,,1.141,1.174
14673,1,9280.514312,5.2889,0.022,2,24,12,1,129,50,93,0.0014,4,166,2179,290,146,32461,14153059.07,1.619567929,1.752923538,,1.142,1.174
14674,1,9280.514328,5.3072,0.0219,1,7,5,0,53,44,94,0.0012,1,142,952.448,349,146,32466,14154011.52,1.619817393,1.753041503,,1.142,1.174
14675,1,9280.516068,5.5239,0.0233,2,35,3,0,72,42,42,0.0014,2,57,672.828,400,161,32469,14154684.34,1.619967071,1.753124835,,1.142,1.174
14676,1,9280.5173,5.71,0.0239,1,489,66,18,1036,65,64,0.0014,28,57,97483,285,156,32535,14252167.34,1.623259991,1.765198568,,1.142,1.174
14677,1,9280.517743,5.7283,0.0245,2,38,59,23,655,70,90,0.0014,7,184,233921,212,156,32594,14486088.34,1.626203662,1.794170794,,1.142,1.174
14678,1,9280.523801,6.4913,0.0278,2,204,3,0,209,42,14,0.0014,2,9,738.631,471,29,32597,14486826.97,1.62635334,1.794262277,,1.142,1.174
14679,1,9280.525648,6.7019,0.0291,2,0,2,0,424,45,5,0.0014,1,1000,747.577,470,141,32599,14487574.55,1.626453126,1.794354868,,1.142,1.174
14680,1,9280.525649,6.7019,0.0291,1,429,2,0,432,47,5,0.0014,2,4,736.952,526,112,32601,14488311.5,1.626552911,1.794446143,,1.142,1.174
14681,1,9280.527848,6.9521,0.0302,2,42,2,0,46,42,43,0.0022,1,23,421.613,430,63,32603,14488733.12,1.626652697,1.794498362,,1.142,1.174
14682,1,9280.528721,7.0437,0.0307,1,0,1,0,0,40,0,0.0018,1,1000,286.801,543,39,32604,14489019.92,1.626702589,1.794533884,,1.142,1.174
14683,1,9280.529871,7.181,0.0315,2,175,2,0,176,43,11,0.0022,2,11,694.736,386,63,32606,14489714.65,1.626802375,1.794619929,,1.142,1.174
14684,1,9280.532042,7.3946,0.0327,2,0,4,2,1140,46,4,0.0022,1,1000,1444,447,141,32610,14491158.65,1.627001946,1.794798776,,1.142,1.174
14685,1,9280.532042,7.3946,0.0327,1,5,3,0,46,46,65,0.0018,2,400,590.502,457,141,32613,14491749.16,1.627151624,1.794871913,,1.142,1.174
14686,1,9280.535094,7.709,0.0341,2,384,6,3,990,53,6,0.0022,2,5,2956,466,112,32619,14494705.16,1.62745098,1.795238028,,1.142,1.174
14687,1,9280.535095,7.709,0.0341,1,386,6,3,989,52,6,0.0018,3,7,2174,493,29,32625,14496879.16,1.627750337,1.795507288,,1.142,1.174
14688,1,9280.537877,7.9745,0.0359,1,22,5,2,701,44,7,0.0018,2,90,1243,438,29,32630,14498122.16,1.6279998,1.795661239,,1.142,1.174
14689,1,9280.537895,7.9745,0.0359,2,3,1,0,4,48,250,0.0022,1,333,854.395,391,29,32631,14498976.55,1.628049693,1.79576706,,1.142,1.174
14690,1,9280.539567,8.1179,0.0365,2,6,20,4,1124,60,18,0.0022,2,333,9093,336,141,32651,14508069.55,1.629047548,1.796893271,,1.142,1.174
14691,1,9280.540685,8.2003,0.0372,1,2,2,0,41,44,49,0.0018,1,500,596.975,462,39,32653,14508666.53,1.629147333,1.79696721,,1.142,1.174
14692,1,9280.542896,8.3834,0.0382,2,6,6,1,251,56,24,0.0022,2,333,2864,350,141,32659,14511530.53,1.62944669,1.79732193,,1.142,1.174
14693,1,9280.542897,8.3834,0.0382,1,6,6,0,107,53,56,0.0018,2,333,1898,385,156,32665,14513428.53,1.629746046,1.797557006,,1.142,1.174
14694,1,9280.544803,8.5269,0.039,2,121,2,0,122,43,16,0.0022,2,16,434.261,516,29,32667,14513862.79,1.629845831,1.797610791,,1.142,1.174
14695,1,9280.54913,8.7588,0.041,2,0,2,0,249,45,8,0.0022,1,1000,644.664,458,146,32669,14514507.45,1.629945617,1.797690635,,1.142,1.174
14696,1,9280.55059,8.8351,0.0414,1,0,1,0,341,43,3,0.0018,1,1000,650.013,527,107,32670,14515157.46,1.62999551,1.797771142,,1.142,1.174
14697,1,9280.55229,8.9114,0.042,2,0,1,0,0,40,0,0.0022,1,1000,248.936,594,29,32671,14515406.4,1.630045402,1.797801975,,1.142,1.174
14698,1,9280.553618,8.9297,0.0424,1,0,1,0,25,41,40,0.0018,1,1000,506.009,505,239,32672,14515912.41,1.630095295,1.797864646,,1.142,1.174
14699,1,9280.554174,8.9602,0.0423,2,0,1,0,3,43,333,0.0022,1,1000,329.042,520,29,32673,14516241.45,1.630145188,1.797905399,,1.142,1.174
14700,1,9280.556553,9.0152,0.043,2,0,1,0,0,40,0,0.0022,1,1000,231.386,614,29,32674,14516472.84,1.630195081,1.797934058,,1.142,1.174
14701,1,9280.558666,9.0548,0.0433,2,3,2,0,95,44,21,0.0022,1,333,431.921,480,29,32676,14516904.76,1.630294866,1.797987554,,1.142,1.174
14702,1,9280.55867,9.0548,0.0433,1,91,2,0,92,40,22,0.0018,2,21,401.645,559,151,32678,14517306.4,1.630394651,1.798037299,,1.142,1.174
14703,1,9280.560735,9.0884,0.0438,2,71,6,0,74,45,81,0.0022,6,84,797.641,379,117,32684,14518104.04,1.630694008,1.79813609,,1.142,1.175
14704,1,9280.560775,9.0793,0.0439,1,3,3,0,21,53,143,0.0018,1,333,1047,383,146,32687,14519151.04,1.630843686,1.798265766,,1.142,1.175
14705,1,9280.563163,9.1006,0.0442,2,3,1,0,3,42,333,0.0022,1,333,249.744,545,29,32688,14519400.79,1.630893579,1.798296699,,1.142,1.175
